cve_id,matched_keyword,published,cvss_score,cvss_vector,cvss_version,cvss_source,reference_count,sample_cpe,description,nvd_url,tier,package,installed_version,expected_vulnerable,source_advisory_url,notes
CVE-2016-4031,lte,2017-04-13,6.8,CVSS:3.0/AV:P/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,cvssMetricV30,nvd@nist.gov,4,cpe:2.3:o:samsung:galaxy_s6_firmware:g920fxxu2coh2:*:*:*:*:*:*:*,"Samsung SM-G920F build G920FXXU2COH2 (Galaxy S6), SM-N9005 build N9005XXUGBOK6 (Galaxy Note 3), GT-I9192 build I9192XXUBNB1 (Galaxy S4 mini), GT-I9195 build I9195XXUCOL1 (Galaxy S4 mini LTE), and GT-I9505 build I9505XXUHOJ2 (Galaxy S4) devices allow ",https://nvd.nist.gov/vuln/detail/CVE-2016-4031,hard(suggested),,,,http://www.securityfocus.com/bid/97703,
CVE-2016-4032,lte,2017-04-13,4.6,CVSS:3.0/AV:P/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,cvssMetricV30,nvd@nist.gov,4,cpe:2.3:o:samsung:galaxy_s6_firmware:g920fxxu2coh2:*:*:*:*:*:*:*,"Samsung SM-G920F build G920FXXU2COH2 (Galaxy S6), SM-N9005 build N9005XXUGBOK6 (Galaxy Note 3), GT-I9192 build I9192XXUBNB1 (Galaxy S4 mini), GT-I9195 build I9195XXUCOL1 (Galaxy S4 mini LTE), and GT-I9505 build I9505XXUHOJ2 (Galaxy S4) devices do not",https://nvd.nist.gov/vuln/detail/CVE-2016-4032,hard(suggested),,,,http://www.securityfocus.com/bid/97650,
CVE-2015-9044,lte,2017-08-18,9.8,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,cvssMetricV30,nvd@nist.gov,4,cpe:2.3:o:google:android:*:*:*:*:*:*:*:*,"In all Qualcomm products with Android releases from CAF using the Linux kernel, a vulnerability exists in LTE where an assertion can be reached due to an improper bound on the size of a frequency list.",https://nvd.nist.gov/vuln/detail/CVE-2015-9044,hard(suggested),,,,http://www.securityfocus.com/bid/99467,
CVE-2015-9046,lte,2017-08-18,9.8,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,cvssMetricV30,nvd@nist.gov,4,cpe:2.3:o:google:android:*:*:*:*:*:*:*:*,"In all Qualcomm products with Android releases from CAF using the Linux kernel, a vulnerability exists in LTE where an assertion can be reached due to an improper bound on the size of a frequency list.",https://nvd.nist.gov/vuln/detail/CVE-2015-9046,hard(suggested),,,,http://www.securityfocus.com/bid/99467,
CVE-2015-9051,lte,2017-08-18,9.8,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,cvssMetricV30,nvd@nist.gov,4,cpe:2.3:o:google:android:*:*:*:*:*:*:*:*,"In all Qualcomm products with Android releases from CAF using the Linux kernel, a vulnerability exists in LTE where an assertion can be reached due to an improper bound on a length in a System Information message.",https://nvd.nist.gov/vuln/detail/CVE-2015-9051,hard(suggested),,,,http://www.securityfocus.com/bid/99467,
CVE-2015-9052,lte,2017-08-18,9.8,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,cvssMetricV30,nvd@nist.gov,4,cpe:2.3:o:google:android:*:*:*:*:*:*:*:*,"In all Qualcomm products with Android releases from CAF using the Linux kernel, a vulnerability exists in LTE where an assertion can be reached while processing a downlink message.",https://nvd.nist.gov/vuln/detail/CVE-2015-9052,hard(suggested),,,,http://www.securityfocus.com/bid/99467,
CVE-2016-10344,lte,2017-08-18,9.8,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,cvssMetricV30,nvd@nist.gov,4,cpe:2.3:o:google:android:*:*:*:*:*:*:*:*,"In all Qualcomm products with Android releases from CAF using the Linux kernel, the use of an out-of-range pointer offset is potentially possible in LTE.",https://nvd.nist.gov/vuln/detail/CVE-2016-10344,hard(suggested),,,,http://www.securityfocus.com/bid/99467,
CVE-2018-14782,lte,2018-08-10,7.5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,cvssMetricV30,nvd@nist.gov,4,cpe:2.3:o:netcommwireless:nwl-25_firmware:*:*:*:*:*:*:*:*,NetComm Wireless G LTE Light Industrial M2M Router (NWL-25) with firmware 2.0.29.11 and prior. The device allows access to configuration files and profiles without authenticating the user.,https://nvd.nist.gov/vuln/detail/CVE-2018-14782,hard(suggested),,,,http://www.securityfocus.com/bid/105053,
CVE-2018-14783,lte,2018-08-10,8.8,CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,cvssMetricV30,nvd@nist.gov,4,cpe:2.3:o:netcommwireless:nwl-25_firmware:*:*:*:*:*:*:*:*,"NetComm Wireless G LTE Light Industrial M2M Router (NWL-25) with firmware 2.0.29.11 and prior. A cross-site request forgery condition can occur, allowing an attacker to change passwords of the device remotely.",https://nvd.nist.gov/vuln/detail/CVE-2018-14783,hard(suggested),,,,http://www.securityfocus.com/bid/105053,
CVE-2018-14784,lte,2018-08-10,6.1,CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,cvssMetricV30,nvd@nist.gov,4,cpe:2.3:o:netcommwireless:nwl-25_firmware:*:*:*:*:*:*:*:*,"NetComm Wireless G LTE Light Industrial M2M Router (NWL-25) with firmware 2.0.29.11 and prior. The device is vulnerable to several cross-site scripting attacks, allowing a remote attacker to run arbitrary code on the device.",https://nvd.nist.gov/vuln/detail/CVE-2018-14784,hard(suggested),,,,http://www.securityfocus.com/bid/105053,
CVE-2018-14785,lte,2018-08-10,7.5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,cvssMetricV30,nvd@nist.gov,4,cpe:2.3:o:netcommwireless:nwl-25_firmware:*:*:*:*:*:*:*:*,NetComm Wireless G LTE Light Industrial M2M Router (NWL-25) with firmware 2.0.29.11 and prior. The directory of the device is listed openly without authentication.,https://nvd.nist.gov/vuln/detail/CVE-2018-14785,hard(suggested),,,,http://www.securityfocus.com/bid/105053,
CVE-2020-5548,lte,2020-04-01,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,cvssMetricV31,nvd@nist.gov,4,cpe:2.3:o:yamaha:rtx830_firmware:*:*:*:*:*:*:*:*,"Yamaha LTE VoIP Router(NVR700W firmware Rev.15.00.15 and earlier), Yamaha Gigabit VoIP Router(NVR510 firmware Rev.15.01.14 and earlier), Yamaha Gigabit VPN Router(RTX810 firmware Rev.11.01.33 and earlier, RTX830 firmware Rev.15.02.09 and earlier, RTX",https://nvd.nist.gov/vuln/detail/CVE-2020-5548,hard(suggested),,,,http://www.rtpro.yamaha.co.jp/RT/FAQ/Security/JVN38732359.html,
CVE-2022-29729,lte,2022-06-02,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,cvssMetricV31,nvd@nist.gov,4,cpe:2.3:o:verizon:4g_lte_network_extender_firmware:0.4.038.2131:*:*:*:*:*:*:*,Verizon 4G LTE Network Extender GA4.38 - V0.4.038.2131 utilizes a weak default admin password generation algorithm which generates passwords that are accessible to unauthenticated attackers via the webUI login page.,https://nvd.nist.gov/vuln/detail/CVE-2022-29729,hard(suggested),,,,https://www.verizon.com/,
CVE-2022-29730,lte,2022-06-02,9.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,cvssMetricV31,nvd@nist.gov,4,cpe:2.3:o:usr:usr-g808_firmware:1.0.36:*:*:*:*:*:*:*,USR IOT 4G LTE Industrial Cellular VPN Router v1.0.36 was discovered to contain hard-coded credentials for its highest privileged account. The credentials cannot be altered through normal operation of the device.,https://nvd.nist.gov/vuln/detail/CVE-2022-29730,hard(suggested),,,,https://www.pusr.com/,
CVE-2018-8059,nginx,2018-03-11,8.8,CVSS:3.0/AV:A/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,cvssMetricV30,nvd@nist.gov,3,cpe:2.3:a:suse:portus:2.3.0:*:*:*:*:*:*:*,"The Djelibeybi configuration examples for use of NGINX in SUSE Portus 2.3, when applied to certain configurations involving Docker Compose, have a Missing SSL Certificate Validation issue because no proxy_ssl_* directives are used.",https://nvd.nist.gov/vuln/detail/CVE-2018-8059,hard(suggested),,,,http://openwall.com/lists/oss-security/2018/03/07/4,
CVE-2022-31766,lte,2022-10-11,8.6,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:C/C:N/I:N/A:H,cvssMetricV31,productcert@siemens.com,3,cpe:2.3:o:siemens:ruggedcom_rm1224_firmware:*:*:*:*:*:*:*:*,"A vulnerability has been identified in RUGGEDCOM RM1224 LTE(4G) EU (6GK6108-4AM00-2BA2) (All versions < V7.1.2), RUGGEDCOM RM1224 LTE(4G) NAM (6GK6108-4AM00-2DA2) (All versions < V7.1.2), SCALANCE M804PB (6GK5804-0AP00-2AA2) (All versions < V7.1.2), ",https://nvd.nist.gov/vuln/detail/CVE-2022-31766,hard(suggested),,,,https://cert-portal.siemens.com/productcert/html/ssa-697140.html,
CVE-2018-1000653,nginx,2018-08-20,9.8,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,cvssMetricV30,nvd@nist.gov,2,cpe:2.3:a:zzcms:zzcms:*:*:*:*:*:*:*:*,zzcms version 8.3 and earlier contains a SQL Injection vulnerability in zt/top.php line 5 that can result in could be attacked by sql injection in zzcms in nginx. This attack appear to be exploitable via running zzcms in nginx.,https://nvd.nist.gov/vuln/detail/CVE-2018-1000653,hard(suggested),,,,https://gist.github.com/Lz1y/3388fa886a3e10edd2a7e93d3c3e5b6c,
CVE-2019-9945,nginx,2019-03-23,9.8,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,cvssMetricV30,nvd@nist.gov,2,cpe:2.3:a:softnas:cloud:4.2.0:*:*:*:*:*:*:*,"SoftNAS Cloud 4.2.0 and 4.2.1 allows remote command execution. The NGINX default configuration file has a check to verify the status of a user cookie. If not set, a user is redirected to the login page. An arbitrary value can be provided for this coo",https://nvd.nist.gov/vuln/detail/CVE-2019-9945,hard(suggested),,,,https://www.digitaldefense.com/blog/2019-softnas-cloud-zero-day-blog/,
CVE-2019-9161,nginx,2019-04-18,9.8,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,cvssMetricV30,nvd@nist.gov,2,cpe:2.3:o:xinruidz:sundray_wan_controller_firmware:*:*:*:*:*:*:*:*,"WAC on the Sangfor Sundray WLAN Controller version 3.7.4.2 and earlier has a Remote Code Execution issue allowing remote attackers to achieve full access to the system, because shell metacharacters in the nginx_webconsole.php Cookie header can be use",https://nvd.nist.gov/vuln/detail/CVE-2019-9161,hard(suggested),,,,http://www.cnvd.org.cn/flaw/show/CNVD-2019-07679,
CVE-2019-11837,nginx,2019-05-09,7.5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,cvssMetricV30,nvd@nist.gov,2,cpe:2.3:a:f5:njs:*:*:*:*:*:*:*:*,"njs through 0.3.1, used in NGINX, has a segmentation fault in String.prototype.toBytes for negative arguments, related to nxt_utf8_next in nxt/nxt_utf8.h and njs_string_offset in njs/njs_string.c.",https://nvd.nist.gov/vuln/detail/CVE-2019-11837,hard(suggested),,,,https://github.com/nginx/njs/issues/155,
CVE-2019-11838,nginx,2019-05-09,9.8,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,cvssMetricV30,nvd@nist.gov,2,cpe:2.3:a:f5:njs:*:*:*:*:*:*:*:*,"njs through 0.3.1, used in NGINX, has a heap-based buffer overflow in Array.prototype.splice after a resize, related to njs_array_prototype_splice in njs/njs_array.c, because of njs_array_expand size mishandling.",https://nvd.nist.gov/vuln/detail/CVE-2019-11838,hard(suggested),,,,https://github.com/nginx/njs/issues/153,
CVE-2019-11839,nginx,2019-05-09,9.8,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,cvssMetricV30,nvd@nist.gov,2,cpe:2.3:a:f5:njs:*:*:*:*:*:*:*:*,"njs through 0.3.1, used in NGINX, has a heap-based buffer overflow in Array.prototype.push after a resize, related to njs_array_prototype_push in njs/njs_array.c, because of njs_array_expand size mishandling.",https://nvd.nist.gov/vuln/detail/CVE-2019-11839,hard(suggested),,,,https://github.com/nginx/njs/issues/152,
CVE-2019-12206,nginx,2019-05-20,9.8,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,cvssMetricV30,nvd@nist.gov,2,cpe:2.3:a:f5:njs:*:*:*:*:*:*:*:*,"njs through 0.3.1, used in NGINX, has a heap-based buffer overflow in nxt_utf8_encode in nxt_utf8.c.",https://nvd.nist.gov/vuln/detail/CVE-2019-12206,hard(suggested),,,,https://github.com/nginx/njs/issues/162,
CVE-2019-12207,nginx,2019-05-20,9.8,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,cvssMetricV30,nvd@nist.gov,2,cpe:2.3:a:f5:njs:*:*:*:*:*:*:*:*,"njs through 0.3.1, used in NGINX, has a heap-based buffer over-read in nxt_utf8_decode in nxt/nxt_utf8.c.",https://nvd.nist.gov/vuln/detail/CVE-2019-12207,hard(suggested),,,,https://github.com/nginx/njs/issues/168,
CVE-2019-12208,nginx,2019-05-20,9.8,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,cvssMetricV30,nvd@nist.gov,2,cpe:2.3:a:f5:njs:*:*:*:*:*:*:*:*,"njs through 0.3.1, used in NGINX, has a heap-based buffer overflow in njs_function_native_call in njs/njs_function.c.",https://nvd.nist.gov/vuln/detail/CVE-2019-12208,hard(suggested),,,,https://github.com/nginx/njs/issues/163,
CVE-2019-13067,nginx,2019-06-30,9.8,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,cvssMetricV30,nvd@nist.gov,2,cpe:2.3:a:f5:njs:*:*:*:*:*:*:*:*,"njs through 0.3.3, used in NGINX, has a buffer over-read in nxt_utf8_decode in nxt/nxt_utf8.c. This issue occurs after the fix for CVE-2019-12207 is in place.",https://nvd.nist.gov/vuln/detail/CVE-2019-13067,hard(suggested),,,,https://github.com/nginx/njs/issues/183,
CVE-2019-13980,nginx,2019-07-19,8.8,CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,cvssMetricV30,nvd@nist.gov,2,cpe:2.3:a:rangerstudio:directus_7_api:*:*:*:*:*:*:*:*,"In Directus 7 API through 2.3.0, uploading of PHP files is blocked only when the Apache HTTP Server is used, leading to uploads/_/originals remote code execution with nginx.",https://nvd.nist.gov/vuln/detail/CVE-2019-13980,hard(suggested),,,,https://github.com/directus/api/issues/979,
CVE-2019-18371,nginx,2019-10-23,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,cvssMetricV31,nvd@nist.gov,2,cpe:2.3:o:mi:millet_router_3g_firmware:*:*:*:*:*:*:*:*,"An issue was discovered on Xiaomi Mi WiFi R3G devices before 2.28.23-stable. There is a directory traversal vulnerability to read arbitrary files via a misconfigured NGINX alias, as demonstrated by api-third-party/download/extdisks../etc/config/accou",https://nvd.nist.gov/vuln/detail/CVE-2019-18371,hard(suggested),,,,https://github.com/UltramanGaia/Xiaomi_Mi_WiFi_R3G_Vulnerability_POC/blob/master/arbitrary_file_read_vulnerability.py,
CVE-2017-1000056,kubernetes,2017-07-17,9.8,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,cvssMetricV30,nvd@nist.gov,2,cpe:2.3:a:kubernetes:kubernetes:1.5.0:*:*:*:*:*:*:*,Kubernetes version 1.5.0-1.5.4 is vulnerable to a privilege escalation in the PodSecurityPolicy admission plugin resulting in the ability to make use of any existing PodSecurityPolicy object.,https://nvd.nist.gov/vuln/detail/CVE-2017-1000056,hard(suggested),,,,https://github.com/kubernetes/kubernetes/issues/43459,
CVE-2018-1000187,kubernetes,2018-06-05,6.5,CVSS:3.0/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,cvssMetricV30,nvd@nist.gov,2,cpe:2.3:a:jenkins:kubernetes:*:*:*:*:*:jenkins:*:*,A exposure of sensitive information vulnerability exists in Jenkins Kubernetes Plugin 1.7.0 and older in ContainerExecDecorator.java that results in sensitive variables such as passwords being written to logs.,https://nvd.nist.gov/vuln/detail/CVE-2018-1000187,hard(suggested),,,,https://jenkins.io/security/advisory/2018-06-04/#SECURITY-883,
CVE-2018-1999040,kubernetes,2018-08-01,8.8,CVSS:3.0/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,cvssMetricV30,nvd@nist.gov,2,cpe:2.3:a:jenkins:kubernetes:*:*:*:*:*:jenkins:*:*,An exposure of sensitive information vulnerability exists in Jenkins Kubernetes Plugin 1.10.1 and earlier in KubernetesCloud.java that allows attackers to capture credentials with a known credentials ID stored in Jenkins.,https://nvd.nist.gov/vuln/detail/CVE-2018-1999040,hard(suggested),,,,https://jenkins.io/security/advisory/2018-07-30/#SECURITY-1016,
CVE-2018-1002103,kubernetes,2018-12-05,8.1,CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:N,cvssMetricV30,jordan@liggitt.net,2,cpe:2.3:a:kubernetes:minikube:*:*:*:*:*:*:*:*,"In Minikube versions 0.3.0-0.29.0, minikube exposes the Kubernetes Dashboard listening on the VM IP at port 30000. In VM environments where the IP is easy to predict, the attacker can use DNS rebinding to indirectly make requests to the Kubernetes Da",https://nvd.nist.gov/vuln/detail/CVE-2018-1002103,hard(suggested),,,,https://github.com/kubernetes/minikube/issues/3208,
CVE-2019-3779,kubernetes,2019-03-08,8.8,CVSS:3.0/AV:A/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,cvssMetricV30,security_alert@emc.com,2,cpe:2.3:a:cloudfoundry:container_runtime:*:*:*:*:*:*:*:*,"Cloud Foundry Container Runtime, versions prior to 0.29.0, deploys Kubernetes clusters utilize the same CA (Certificate Authority) to sign and trust certs for ETCD as used by the Kubernetes API. This could allow a user authenticated with a cluster to",https://nvd.nist.gov/vuln/detail/CVE-2019-3779,hard(suggested),,,,https://www.cloudfoundry.org/blog/cve-2019-3779,
CVE-2024-27913,frr,2024-02-28,6.5,CVSS:3.1/AV:A/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,cvssMetricV31,nvd@nist.gov,2,cpe:2.3:a:frrouting:frrouting:*:*:*:*:*:*:*:*,"ospf_te_parse_te in ospfd/ospf_te.c in FRRouting (FRR) through 9.1 allows remote attackers to cause a denial of service (ospfd daemon crash) via a malformed OSPF LSA packet, because of an attempted access to a missing attribute field.",https://nvd.nist.gov/vuln/detail/CVE-2024-27913,hard(suggested),,,,https://github.com/FRRouting/frr/pull/15431,
CVE-2024-34088,frr,2024-04-30,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,cvssMetricV31,134c704f-9b21-4f2e-91b3-4a467353bcc0,2,cpe:2.3:a:frrouting:frrouting:*:*:*:*:*:*:*:*,"In FRRouting (FRR) through 9.1, it is possible for the get_edge() function in ospf_te.c in the OSPF daemon to return a NULL pointer. In cases where calling functions do not handle the returned NULL value, the OSPF daemon crashes, leading to denial of",https://nvd.nist.gov/vuln/detail/CVE-2024-34088,hard(suggested),,,,https://github.com/FRRouting/frr/pull/15674/commits/34d704fb0ea60dc5063af477a2c11d4884984d4f,
CVE-2019-19492,freeswitch,2019-12-02,9.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,cvssMetricV31,nvd@nist.gov,2,cpe:2.3:a:freeswitch:freeswitch:*:*:*:*:*:*:*:*,FreeSWITCH 1.6.10 through 1.10.1 has a default password in event_socket.conf.xml.,https://nvd.nist.gov/vuln/detail/CVE-2019-19492,hard(suggested),,,,https://www.exploit-db.com/exploits/47698,
CVE-2020-27613,freeswitch,2020-10-21,8.4,CVSS:3.1/AV:L/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,cvssMetricV31,nvd@nist.gov,2,cpe:2.3:a:bigbluebutton:bigbluebutton:*:*:*:*:*:*:*:*,"The installation procedure in BigBlueButton before 2.2.28 (or earlier) uses ClueCon as the FreeSWITCH password, which allows local users to achieve unintended FreeSWITCH access.",https://nvd.nist.gov/vuln/detail/CVE-2020-27613,hard(suggested),,,,https://www.golem.de/news/big-blue-button-das-grosse-blaue-sicherheitsrisiko-2010-151610.html,
CVE-2021-43403,freeswitch,2022-09-29,6.5,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,cvssMetricV31,nvd@nist.gov,2,cpe:2.3:a:fusionpbx:fusionpbx:*:*:*:*:*:*:*:*,"An issue was discovered in FusionPBX before 4.5.30. The log_viewer.php Log View page allows an authenticated user to choose an arbitrary filename for download (i.e., not necessarily freeswitch.log in the intended directory).",https://nvd.nist.gov/vuln/detail/CVE-2021-43403,hard(suggested),,,,https://github.com/fusionpbx/fusionpbx/commit/57b7bf0d6b67bda07d550b07d984a44755510d9c,
CVE-2018-5742,bind9,2019-10-30,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,cvssMetricV31,nvd@nist.gov,2,cpe:2.3:a:isc:bind:*:*:*:*:*:*:*:*,"While backporting a feature for a newer branch of BIND9, RedHat introduced a path leading to an assertion failure in buffer.c:420. Affects RedHat versions bind-9.9.4-65.el7 -> bind-9.9.4-72.el7. No ISC releases are affected. Other packages from other",https://nvd.nist.gov/vuln/detail/CVE-2018-5742,hard(suggested),,,,https://access.redhat.com/security/cve/cve-2018-5742,
CVE-2017-14114,rtp,2017-09-02,6.5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:L,cvssMetricV30,nvd@nist.gov,2,cpe:2.3:a:rtpproxy:rtpproxy:*:alpha.20160822:*:*:*:*:*:*,"RTPproxy through 2.2.alpha.20160822 has a NAT feature that results in not properly determining the IP address and port number of the legitimate recipient of RTP traffic, which allows remote attackers to obtain sensitive information or cause a denial ",https://nvd.nist.gov/vuln/detail/CVE-2017-14114,hard(suggested),,,,https://rtpbleed.com,
CVE-2019-6686,diameter,2019-12-23,5.3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:L,cvssMetricV31,nvd@nist.gov,2,cpe:2.3:a:f5:big-ip_local_traffic_manager:*:*:*:*:*:*:*:*,"On BIG-IP versions 15.0.0-15.0.1.1, 14.1.0-14.1.2, 14.0.0-14.0.1, 13.1.0-13.1.3.1, the Traffic Management Microkernel (TMM) might stop responding after the total number of diameter connections and pending messages on a single virtual server has reach",https://nvd.nist.gov/vuln/detail/CVE-2019-6686,hard(suggested),,,,https://support.f5.com/csp/article/K55812535,
CVE-2020-6098,diameter,2020-07-28,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,cvssMetricV31,nvd@nist.gov,2,cpe:2.3:a:freediameter:freediameter:1.3.2:*:*:*:*:*:*:*,An exploitable denial of service vulnerability exists in the freeDiameter functionality of freeDiameter 1.3.2. A specially crafted Diameter request can trigger a memory corruption resulting in denial-of-service. An attacker can send a malicious packe,https://nvd.nist.gov/vuln/detail/CVE-2020-6098,hard(suggested),,,,https://talosintelligence.com/vulnerability_reports/TALOS-2020-1030,
CVE-2020-14787,diameter,2020-10-21,5.4,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N,cvssMetricV31,secalert_us@oracle.com,2,cpe:2.3:a:oracle:communications_diameter_signaling_router:*:*:*:*:*:*:*:*,Vulnerability in the Oracle Communications Diameter Signaling Router (DSR) product of Oracle Communications (component: User Interface). Supported versions that are affected are 8.0.0.0-8.4.0.5. Easily exploitable vulnerability allows low privileged ,https://nvd.nist.gov/vuln/detail/CVE-2020-14787,hard(suggested),,,,https://www.oracle.com/security-alerts/cpuoct2020.html,
CVE-2020-14788,diameter,2020-10-21,6.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,cvssMetricV31,secalert_us@oracle.com,2,cpe:2.3:a:oracle:communications_diameter_signaling_router:*:*:*:*:*:*:*:*,Vulnerability in the Oracle Communications Diameter Signaling Router (DSR) product of Oracle Communications (component: User Interface). Supported versions that are affected are 8.0.0.0-8.4.0.5. Easily exploitable vulnerability allows unauthenticated,https://nvd.nist.gov/vuln/detail/CVE-2020-14788,hard(suggested),,,,https://www.oracle.com/security-alerts/cpuoct2020.html,
CVE-2022-23019,diameter,2022-01-25,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,cvssMetricV31,nvd@nist.gov,2,cpe:2.3:a:f5:big-ip_access_policy_manager:*:*:*:*:*:*:*:*,"On BIG-IP version 16.1.x before 16.1.2, 15.1.x before 15.1.4.1, 14.1.x before 14.1.4.4, and all versions of 13.1.x and 12.1.x, when a message routing type virtual server is configured with both Diameter Session and Router Profiles, undisclosed traffi",https://nvd.nist.gov/vuln/detail/CVE-2022-23019,hard(suggested),,,,https://support.f5.com/csp/article/K82793463,
CVE-2014-3386,gtp,2014-10-10,7.8,AV:N/AC:L/Au:N/C:N/I:N/A:C,cvssMetricV2,nvd@nist.gov,2,cpe:2.3:a:cisco:asa:8.2.5:*:*:*:*:*:*:*,"The GPRS Tunneling Protocol (GTP) inspection engine in Cisco ASA Software 8.2 before 8.2(5.51), 8.4 before 8.4(7.15), 8.7 before 8.7(1.13), 9.0 before 9.0(4.8), and 9.1 before 9.1(5.1) allows remote attackers to cause a denial of service (device relo",https://nvd.nist.gov/vuln/detail/CVE-2014-3386,hard(suggested),,,,http://tools.cisco.com/security/center/content/CiscoSecurityAdvisory/cisco-sa-20141008-asa,
CVE-2018-19939,gtp,2018-12-07,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,cvssMetricV31,nvd@nist.gov,2,cpe:2.3:o:mi:mi_a2_lite_firmware:*:*:*:*:*:*:*:*,The Goodix GT9xx touchscreen driver for custom Linux kernels on Xiaomi daisy-o-oss and daisy-p-oss as used in Mi A2 Lite and RedMi6 pro devices through 2018-08-27 has a NULL pointer dereference in kfree after a kmalloc failure in gtp_read_Color in dr,https://nvd.nist.gov/vuln/detail/CVE-2018-19939,hard(suggested),,,,https://github.com/MiCode/Xiaomi_Kernel_OpenSource/issues/972,
CVE-2021-23048,gtp,2021-09-14,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,cvssMetricV31,nvd@nist.gov,2,cpe:2.3:a:f5:big-ip_access_policy_manager:*:*:*:*:*:*:*:*,"On BIG-IP version 16.0.x before 16.0.1.2, 15.1.x before 15.1.3.1, 14.1.x before 14.1.4.3, 13.1.x before 13.1.4.1, and all versions of 12.1.x and 11.6.x, when GPRS Tunneling Protocol (GTP) iRules commands or a GTP profile is configured on a virtual se",https://nvd.nist.gov/vuln/detail/CVE-2021-23048,hard(suggested),,,,https://support.f5.com/csp/article/K19012930,
